# v_px_y v_px_z v_py_z c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
# total number of atoms: ${natoms}
# Timestep: 20500000
0 0.307266 0.299954 0.0125176 0.00287896 0.00299149 0.00538137 
0.005 0.305577 0.298268 0.0107367 0.00245887 0.002576 0.00493517 
0.01 0.301455 0.294153 0.00639013 0.00143345 0.00156185 0.00384612 
0.015 0.29718 0.289885 0.0018842 0.000370147 0.000510157 0.00271718 
0.02 0.295055 0.287763 -0.000351198 -0.000158065 -1.25736e-05 0.00215718 
0.025 0.296114 0.288819 0.000772918 0.000105751 0.000247571 0.00243902 
0.03 0.299573 0.292273 0.00443026 0.000967162 0.00109828 0.00335568 
0.035 0.303314 0.296008 0.0083816 0.0018987 0.00201814 0.00434606 
0.04 0.305085 0.297779 0.0102511 0.00234046 0.00245386 0.00481476 
0.045 0.303772 0.296472 0.00886267 0.00201489 0.00213128 0.00446694 
0.05 0.300006 0.292714 0.00488505 0.00107888 0.00120564 0.00347019 
0.055 0.295779 0.288493 0.000424125 2.78092e-05 0.000166537 0.0023523 
0.06 0.293301 0.286017 -0.00218397 -0.000588367 -0.000442753 0.00169883 
0.065 0.293778 0.28649 -0.0016683 -0.000469948 -0.000326347 0.00182836 
0.07 0.296779 0.289484 0.0015125 0.000276159 0.000410008 0.0026259 
0.075 0.300513 0.293213 0.00546285 0.00120502 0.00132686 0.00361623 
0.08 0.302141 0.294842 0.00717718 0.00161042 0.00172687 0.00404587 
0.09 0.299171 0.291885 0.0040209 0.000873583 0.000998805 0.00325438 
0.1 0.293438 0.286159 -0.00203394 -0.000551448 -0.000408861 0.00173676 
0.11 0.295561 0.28827 0.000240402 -2.49968e-05 0.000110146 0.00230748 
0.12 0.301141 0.293843 0.00614576 0.00136214 0.00147937 0.00378762 
0.13 0.29936 0.292076 0.00423254 0.000921241 0.00104451 0.00330725 
0.14 0.293697 0.28642 -0.00176494 -0.000486674 -0.000345026 0.0018039 
0.15 0.295107 0.287814 -0.000241108 -0.000138725 -1.65895e-06 0.0021867 
0.16 0.299131 0.291839 0.00401776 0.000862246 0.000985589 0.00325363 
0.18 0.295639 0.288355 0.000296778 -3.00589e-06 0.000133056 0.00232115 
0.2 0.298704 0.291413 0.00357653 0.000757302 0.00088189 0.00314289 
0.22 0.295778 0.288498 0.000448944 3.27516e-05 0.000168793 0.00235848 
0.24 0.298414 0.291124 0.00327606 0.000684941 0.000810927 0.00306712 
0.26 0.295938 0.28866 0.000623688 7.2094e-05 0.000207505 0.00240195 
0.28 0.298187 0.290896 0.00303639 0.000627731 0.000754518 0.00300663 
0.3 0.296214 0.288937 0.000916208 0.000139823 0.000274125 0.00247493 
0.32 0.297143 0.289859 0.00191534 0.000369484 0.000500128 0.00272551 
0.36 0.297045 0.289762 0.00181466 0.000345765 0.000475929 0.00270126 
0.4 0.297009 0.289727 0.00177837 0.000337552 0.000467123 0.00269295 
0.44 0.29701 0.289726 0.0017793 0.000337462 0.000466828 0.00269277 
0.48 0.296998 0.289713 0.00176744 0.000333679 0.000463707 0.00268885 
0.52 0.296982 0.289698 0.00174998 0.000329878 0.000458952 0.00268447 
0.56 0.297003 0.289719 0.00176982 0.000335659 0.000463357 0.00268991 
0.6 0.297024 0.289737 0.00178979 0.000340857 0.000468865 0.00269528 
0.64 0.297011 0.289725 0.00177576 0.000336966 0.000466705 0.00269199 
0.72 0.297002 0.289716 0.00176884 0.000333224 0.000464681 0.00268924 
0.8 0.296999 0.289714 0.0017668 0.000332392 0.000463365 0.00268778 
0.88 0.296996 0.289705 0.00176058 0.000331417 0.000462291 0.00268781 
0.96 0.296996 0.289705 0.00175599 0.000332646 0.000461493 0.00268897 
1.04 0.296998 0.289707 0.00175903 0.000335079 0.000463471 0.00268929 
1.12 0.29699 0.289706 0.00176119 0.000336018 0.00046351 0.00268867 
1.2 0.296991 0.289704 0.0017588 0.000335925 0.000463278 0.00268929 
1.28 0.296993 0.289703 0.00175965 0.000335024 0.000464485 0.00268883 
1.44 0.296996 0.289707 0.00176286 0.000334697 0.000465425 0.00268852 
1.6 0.296994 0.289712 0.0017686 0.000333666 0.000464506 0.00268882 
1.76 0.296995 0.289713 0.00176187 0.000334234 0.00046456 0.00268912 
1.92 0.296997 0.289711 0.00176077 0.000334753 0.00046536 0.00268822 
2.08 0.296989 0.289709 0.0017583 0.000333421 0.000464129 0.00268749 
2.24 0.296986 0.289705 0.00175449 0.000332893 0.000463127 0.0026872 
