# v_px_y v_px_z v_py_z c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
# total number of atoms: ${natoms}
# Timestep: 24000000
0 0.051428 0.0317138 0.00871807 0.00169886 0.00164186 0.00151772 
0.005 0.0511925 0.0314802 0.00847351 0.0016413 0.0015855 0.00145814 
0.01 0.0506041 0.0308969 0.00786284 0.00149747 0.00144464 0.00130928 
0.015 0.0499502 0.0302483 0.00718474 0.00133745 0.0012878 0.00114371 
0.02 0.0495257 0.0298267 0.00674576 0.00123317 0.00118534 0.0010359 
0.025 0.0494733 0.0297735 0.00669383 0.00121945 0.00117132 0.00102183 
0.03 0.0497123 0.0300091 0.00694469 0.0012767 0.00122663 0.00108114 
0.035 0.0499917 0.0302849 0.00723694 0.00134382 0.00129159 0.00115046 
0.04 0.0500345 0.0303266 0.00728253 0.00135335 0.00130029 0.00115998 
0.045 0.0496949 0.0299895 0.00693033 0.00126976 0.00121804 0.00107307 
0.05 0.0490405 0.0293404 0.00625146 0.0011095 0.00106088 0.000906947 
0.055 0.0483137 0.0286191 0.00549827 0.000931489 0.000886361 0.000722791 
0.06 0.0477949 0.0281035 0.00496259 0.000804031 0.000761153 0.000591325 
0.065 0.0476505 0.0279586 0.00481675 0.000767653 0.000724856 0.000554353 
0.07 0.0478475 0.0281522 0.00502544 0.000814474 0.000769838 0.000603429 
0.075 0.0481777 0.0284786 0.00537121 0.000894015 0.000846901 0.000686002 
0.08 0.0482941 0.028594 0.00549222 0.000921982 0.00087387 0.00071459 
0.09 0.0477797 0.0280845 0.00495549 0.000796585 0.000751132 0.000583679 
0.1 0.0468677 0.0271788 0.00400946 0.000573951 0.000533305 0.000353352 
0.11 0.0469027 0.02721 0.00405392 0.000580814 0.000538877 0.000362235 
0.12 0.0474964 0.0277973 0.00467479 0.00072452 0.000678325 0.000511716 
0.13 0.0473073 0.0276111 0.0044732 0.000679398 0.000634496 0.000463706 
0.14 0.0465797 0.0268888 0.00371536 0.000502761 0.000462336 0.000280587 
0.15 0.0466243 0.0269292 0.00377014 0.000512291 0.000470828 0.00029276 
0.16 0.0471154 0.0274157 0.00428303 0.000631557 0.000586554 0.000417051 
0.18 0.0467883 0.0270914 0.00393887 0.00055301 0.000510846 0.000335218 
0.2 0.0470882 0.0273856 0.00426034 0.000624815 0.00058017 0.000412295 
0.22 0.0468335 0.0271344 0.00399106 0.000564027 0.000522127 0.000348554 
0.24 0.0470536 0.0273509 0.00422982 0.000616356 0.000572449 0.00040522 
0.26 0.046822 0.0271247 0.00398374 0.000560961 0.00051904 0.000347067 
0.28 0.0469933 0.0272932 0.00416949 0.000601291 0.000557491 0.000390765 
0.3 0.0468022 0.0271065 0.00396444 0.000555463 0.000512729 0.000342353 
0.32 0.0468618 0.0271639 0.00402847 0.000569348 0.000525564 0.000357007 
0.36 0.0468167 0.0271185 0.00397984 0.000558324 0.000513884 0.000344773 
0.4 0.0467924 0.0270953 0.00395496 0.000552621 0.00050795 0.000338165 
0.44 0.046788 0.0270935 0.00395163 0.000551395 0.000507375 0.000336761 
0.48 0.0467885 0.0270952 0.0039515 0.000550923 0.000508012 0.000336552 
0.52 0.0467834 0.027091 0.00394506 0.000549288 0.000507283 0.000335064 
0.56 0.0467771 0.0270869 0.00393849 0.000548229 0.000506051 0.000333278 
0.6 0.0467694 0.0270804 0.00393202 0.00054698 0.000504422 0.00033139 
0.64 0.0467587 0.0270706 0.00392045 0.000544613 0.000502054 0.000328454 
0.72 0.0467449 0.0270606 0.00390673 0.000541022 0.000498276 0.000323985 
0.8 0.046734 0.0270564 0.0039005 0.000539648 0.000496436 0.000321722 
0.88 0.0467307 0.0270504 0.00389419 0.000538671 0.000495756 0.000320473 
0.96 0.0467301 0.0270407 0.00388562 0.000536689 0.000494696 0.000320049 
1.04 0.0467233 0.0270337 0.00387651 0.000534755 0.000493115 0.000318767 
1.12 0.0467162 0.0270303 0.00387313 0.00053409 0.000492127 0.000316817 
1.2 0.0467085 0.0270258 0.00387306 0.000534417 0.000490976 0.000314556 
1.28 0.0467077 0.0270245 0.00386909 0.000532877 0.000490396 0.000313586 
1.44 0.0467036 0.0270153 0.00385604 0.000530231 0.000487619 0.000312515 
1.6 0.0466954 0.027012 0.00385071 0.000528085 0.000484851 0.000311209 
1.76 0.0466857 0.0270038 0.00384728 0.000527933 0.000483007 0.000309758 
1.92 0.0466812 0.0269959 0.00383856 0.000525818 0.000481618 0.000308881 
2.08 0.0466778 0.026995 0.00383638 0.000524615 0.000480513 0.000307015 
2.24 0.0466727 0.0269893 0.00383307 0.000523308 0.00047862 0.000306511 
2.4 0.0466695 0.0269795 0.00382464 0.000521288 0.000477592 0.000305348 
2.56 0.0466666 0.026977 0.00381841 0.000520326 0.000476898 0.000303638 
2.88 0.0466557 0.0269694 0.00380755 0.000518612 0.000474861 0.000301677 
3.2 0.046648 0.0269609 0.00380355 0.000516762 0.000472454 0.000299953 
3.52 0.0466386 0.0269547 0.00379706 0.000516061 0.00047115 0.000298272 
3.84 0.0466336 0.0269493 0.0037887 0.000514057 0.000470554 0.00029704 
4.16 0.0466308 0.0269479 0.00378759 0.000511396 0.000468361 0.000295022 
4.48 0.0466252 0.0269402 0.00377637 0.000512437 0.000467388 0.00029492 
4.8 0.0466202 0.0269348 0.00377247 0.000510133 0.000466272 0.000294472 
5.12 0.0466174 0.0269334 0.00376873 0.000510377 0.000465785 0.000293258 
5.76 0.0466083 0.0269262 0.00376284 0.000508259 0.000465274 0.000291054 
6.4 0.0466028 0.0269233 0.00375873 0.000506839 0.000463217 0.000289338 
7.04 0.046601 0.0269138 0.00375375 0.000504789 0.000462396 0.000287932 
7.68 0.0465927 0.0269086 0.00374779 0.000502832 0.000460551 0.000287022 
8.32 0.0465872 0.026902 0.00373981 0.000501899 0.000459795 0.000285071 
8.96 0.0465812 0.0268973 0.00373451 0.000501225 0.000458426 0.000284735 
9.6 0.0465779 0.0268923 0.00373183 0.000500086 0.000457782 0.00028436 
10.24 0.0465772 0.02689 0.00372612 0.000498887 0.000456623 0.000282692 
11.52 0.0465715 0.0268849 0.00372222 0.000497031 0.000454752 0.000280454 
12.8 0.0465667 0.0268802 0.00371838 0.000495979 0.00045403 0.000278759 
14.08 0.046565 0.0268794 0.00371209 0.000494469 0.000451967 0.000278018 
15.36 0.0465546 0.0268708 0.00370906 0.000494247 0.000451019 0.000276855 
16.64 0.046551 0.0268662 0.00370306 0.000492464 0.000449044 0.000276029 
17.92 0.0465478 0.0268593 0.00369863 0.00049215 0.00044848 0.000273808 
19.2 0.0465434 0.0268568 0.00369442 0.000490612 0.000448065 0.000273236 
20.48 0.0465388 0.0268541 0.00369012 0.000489797 0.000447084 0.000272352 
23.04 0.0465341 0.0268466 0.00368511 0.00048846 0.000446015 0.000270876 
25.6 0.0465315 0.02684 0.00367829 0.000486888 0.000444896 0.000268911 
28.16 0.0465201 0.0268331 0.00367189 0.000485586 0.000443088 0.000267965 
