# v_px_y v_px_z v_py_z c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
# total number of atoms: ${natoms}
# Timestep: 24000000
0 0.0380891 0.0349915 0.00506933 0.00161699 0.00139004 0.00396391 
0.005 0.037961 0.0348645 0.00493993 0.00158672 0.00136023 0.00393285 
0.01 0.0376347 0.0345408 0.00460996 0.00150944 0.00128411 0.00385352 
0.015 0.0372513 0.0341602 0.00422149 0.00141815 0.00119407 0.00375966 
0.02 0.0369577 0.0338678 0.00392226 0.00134717 0.00112387 0.00368637 
0.025 0.0368289 0.0337381 0.00378785 0.00131413 0.00109084 0.00365173 
0.03 0.036833 0.0337395 0.00378634 0.00131177 0.0010879 0.00364835 
0.035 0.0368544 0.0337583 0.00380193 0.00131336 0.00108888 0.00364898 
0.04 0.0367623 0.033665 0.00370349 0.00128861 0.00106402 0.00362267 
0.045 0.0364864 0.0333901 0.00342064 0.00122122 0.000997278 0.00355277 
0.05 0.0360582 0.0329647 0.00298522 0.00111849 0.000895759 0.00344677 
0.055 0.0355943 0.0325039 0.0025145 0.00100744 0.000785956 0.00333233 
0.06 0.0352324 0.0321436 0.00214661 0.000920004 0.000699207 0.00324212 
0.065 0.035057 0.0319679 0.00196654 0.000875894 0.00065495 0.00319633 
0.07 0.0350577 0.0319664 0.00196342 0.000872818 0.000651058 0.00319261 
0.075 0.0351376 0.0320435 0.00203984 0.00088855 0.000665832 0.00320821 
0.08 0.0351314 0.0320362 0.00203002 0.000885133 0.000662108 0.00320425 
0.09 0.0347751 0.0316817 0.00166554 0.000799649 0.000577708 0.00311582 
0.1 0.0342281 0.0311375 0.00111096 0.000669877 0.000449512 0.00298227 
0.11 0.0341425 0.0310485 0.00102105 0.000645938 0.000424829 0.00295767 
0.12 0.0343691 0.0312695 0.00124512 0.000695587 0.000473162 0.00300888 
0.13 0.0342631 0.0311636 0.00113586 0.000671055 0.000449708 0.00298397 
0.14 0.0338949 0.0307979 0.000764944 0.000585929 0.000366435 0.00289688 
0.15 0.0338769 0.030777 0.000747446 0.00057964 0.000359679 0.00289118 
0.16 0.0341064 0.0310027 0.000978799 0.000631779 0.000411136 0.00294588 
0.18 0.033979 0.0308776 0.000853422 0.0006041 0.000385572 0.00291898 
0.2 0.0341059 0.0310016 0.000984741 0.000631746 0.000412683 0.00294928 
0.22 0.0340138 0.0309125 0.000894159 0.000612289 0.000394721 0.00293028 
0.24 0.034092 0.0309882 0.0009737 0.000628037 0.000409259 0.00294734 
0.26 0.0339951 0.0308947 0.000875421 0.000606655 0.000388736 0.00292571 
0.28 0.034046 0.0309446 0.000925094 0.000616452 0.000397311 0.00293555 
0.3 0.0339582 0.03086 0.000834327 0.000596937 0.000378661 0.00291541 
0.32 0.0339685 0.0308694 0.000842813 0.000598612 0.000379893 0.00291634 
0.36 0.0339285 0.030828 0.000799063 0.000588901 0.00037044 0.00290542 
0.4 0.033906 0.0308038 0.000773319 0.000583164 0.000365177 0.00289918 
0.44 0.0339013 0.0307986 0.000767462 0.000581974 0.000364094 0.00289791 
0.48 0.0339033 0.0307998 0.0007703 0.000582683 0.000364201 0.00289847 
0.52 0.0339005 0.0307982 0.000768471 0.000582039 0.000363307 0.00289839 
0.56 0.0338919 0.0307916 0.000759328 0.000580101 0.000361627 0.00289731 
