# v_px_y v_px_z v_py_z c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
# total number of atoms: ${natoms}
# Timestep: 24000000
0 0.000354321 0.000354783 0.000354364 8.84605e-05 8.84863e-05 8.84686e-05 
0.005 0.000353015 0.000353477 0.000353056 8.81341e-05 8.81597e-05 8.81423e-05 
0.01 0.000349146 0.00034961 0.000349183 8.71673e-05 8.71924e-05 8.71758e-05 
0.015 0.000342849 0.000343317 0.000342881 8.55942e-05 8.56185e-05 8.56032e-05 
0.02 0.000334338 0.000334809 0.000334361 8.34676e-05 8.34908e-05 8.34772e-05 
0.025 0.000323879 0.000324355 0.000323892 8.08545e-05 8.08764e-05 8.08649e-05 
0.03 0.00031178 0.000312262 0.000311781 7.78318e-05 7.78521e-05 7.78431e-05 
0.035 0.000298366 0.000298855 0.000298355 7.44806e-05 7.44992e-05 7.44931e-05 
0.04 0.000283965 0.00028446 0.00028394 7.08827e-05 7.08995e-05 7.08965e-05 
0.045 0.00026889 0.000269391 0.00026885 6.71164e-05 6.71314e-05 6.71316e-05 
0.05 0.00025343 0.000253937 0.000253375 6.3254e-05 6.32671e-05 6.3271e-05 
0.055 0.000237844 0.000238357 0.000237776 5.93601e-05 5.93716e-05 5.93792e-05 
0.06 0.000222357 0.000222874 0.000222275 5.54907e-05 5.55007e-05 5.55122e-05 
0.065 0.000207157 0.000207676 0.000207062 5.16924e-05 5.17013e-05 5.17169e-05 
0.07 0.000192394 0.000192914 0.000192287 4.80032e-05 4.80112e-05 4.80311e-05 
0.075 0.000178185 0.000178705 0.000178069 4.4452e-05 4.44595e-05 4.4484e-05 
0.08 0.00016479 0.000165307 0.000164665 4.11033e-05 4.11108e-05 4.11402e-05 
0.09 0.000139779 0.00014029 0.000139643 3.48498e-05 3.4858e-05 3.48982e-05 
0.1 0.00011769 0.000118191 0.000117551 2.93246e-05 2.93345e-05 2.93871e-05 
0.11 9.84525e-05 9.89432e-05 9.83211e-05 2.45112e-05 2.45232e-05 2.45902e-05 
